template_id,text,category,sentiment_base,editable,notes
242,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.36,SIM,Template de memes - edite o texto como quiser
243,BanBan Açaí salvando minha carteira depois do crash 😂,memes,-0.14,SIM,Template de memes - edite o texto como quiser
244,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,0.29,SIM,Template de memes - edite o texto como quiser
245,POV: você em Ribeirania tentando achar água 💧💧💧,memes,0.37,SIM,Template de memes - edite o texto como quiser
246,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,0.04,SIM,Template de memes - edite o texto como quiser
247,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.54,SIM,Template de memes - edite o texto como quiser
248,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.36,SIM,Template de memes - edite o texto como quiser
249,RiberCoin subindo e meu coração também ❤️📈,memes,0.56,SIM,Template de memes - edite o texto como quiser
250,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.35,SIM,Template de memes - edite o texto como quiser
251,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,-0.15,SIM,Template de memes - edite o texto como quiser
252,"Depois do festival de música, minha energia social acabou 🎶😵",memes,-0.1,SIM,Template de memes - edite o texto como quiser
253,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,0.02,SIM,Template de memes - edite o texto como quiser
254,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.21,SIM,Template de memes - edite o texto como quiser
255,Grinch 1 x 0 Espírito Natalino 💔,memes,0.44,SIM,Template de memes - edite o texto como quiser
256,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,0.59,SIM,Template de memes - edite o texto como quiser
257,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.06,SIM,Template de memes - edite o texto como quiser
258,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.52,SIM,Template de memes - edite o texto como quiser
259,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,-0.13,SIM,Template de memes - edite o texto como quiser
260,POV: você em Ribeirania tentando achar água 💧💧💧,memes,-0.06,SIM,Template de memes - edite o texto como quiser
261,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,0.29,SIM,Template de memes - edite o texto como quiser
262,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.05,SIM,Template de memes - edite o texto como quiser
263,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.47,SIM,Template de memes - edite o texto como quiser
264,RiberCoin subindo e meu coração também ❤️📈,memes,-0.06,SIM,Template de memes - edite o texto como quiser
265,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.51,SIM,Template de memes - edite o texto como quiser
266,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.54,SIM,Template de memes - edite o texto como quiser
267,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.28,SIM,Template de memes - edite o texto como quiser
268,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,-0.15,SIM,Template de memes - edite o texto como quiser
269,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.49,SIM,Template de memes - edite o texto como quiser
270,Grinch 1 x 0 Espírito Natalino 💔,memes,-0.09,SIM,Template de memes - edite o texto como quiser
271,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,0.58,SIM,Template de memes - edite o texto como quiser
272,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.05,SIM,Template de memes - edite o texto como quiser
273,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.35,SIM,Template de memes - edite o texto como quiser
274,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,0.06,SIM,Template de memes - edite o texto como quiser
275,POV: você em Ribeirania tentando achar água 💧💧💧,memes,0.6,SIM,Template de memes - edite o texto como quiser
276,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,-0.11,SIM,Template de memes - edite o texto como quiser
277,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.24,SIM,Template de memes - edite o texto como quiser
278,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.43,SIM,Template de memes - edite o texto como quiser
279,RiberCoin subindo e meu coração também ❤️📈,memes,0.24,SIM,Template de memes - edite o texto como quiser
280,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.59,SIM,Template de memes - edite o texto como quiser
281,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,-0.06,SIM,Template de memes - edite o texto como quiser
282,"Depois do festival de música, minha energia social acabou 🎶😵",memes,-0.02,SIM,Template de memes - edite o texto como quiser
283,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,-0.14,SIM,Template de memes - edite o texto como quiser
284,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,-0.12,SIM,Template de memes - edite o texto como quiser
285,Grinch 1 x 0 Espírito Natalino 💔,memes,-0.11,SIM,Template de memes - edite o texto como quiser
286,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,0.01,SIM,Template de memes - edite o texto como quiser
287,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.17,SIM,Template de memes - edite o texto como quiser
288,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.4,SIM,Template de memes - edite o texto como quiser
289,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,0.45,SIM,Template de memes - edite o texto como quiser
290,POV: você em Ribeirania tentando achar água 💧💧💧,memes,0.45,SIM,Template de memes - edite o texto como quiser
291,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,-0.14,SIM,Template de memes - edite o texto como quiser
292,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.44,SIM,Template de memes - edite o texto como quiser
293,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.28,SIM,Template de memes - edite o texto como quiser
294,RiberCoin subindo e meu coração também ❤️📈,memes,0.51,SIM,Template de memes - edite o texto como quiser
295,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.49,SIM,Template de memes - edite o texto como quiser
296,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.26,SIM,Template de memes - edite o texto como quiser
297,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.6,SIM,Template de memes - edite o texto como quiser
298,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,0.54,SIM,Template de memes - edite o texto como quiser
299,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.56,SIM,Template de memes - edite o texto como quiser
300,Grinch 1 x 0 Espírito Natalino 💔,memes,0.34,SIM,Template de memes - edite o texto como quiser
301,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,-0.2,SIM,Template de memes - edite o texto como quiser
302,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.41,SIM,Template de memes - edite o texto como quiser
303,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.25,SIM,Template de memes - edite o texto como quiser
304,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,-0.07,SIM,Template de memes - edite o texto como quiser
305,POV: você em Ribeirania tentando achar água 💧💧💧,memes,-0.06,SIM,Template de memes - edite o texto como quiser
306,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,0.41,SIM,Template de memes - edite o texto como quiser
307,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,-0.0,SIM,Template de memes - edite o texto como quiser
308,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.11,SIM,Template de memes - edite o texto como quiser
309,RiberCoin subindo e meu coração também ❤️📈,memes,0.44,SIM,Template de memes - edite o texto como quiser
310,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,-0.07,SIM,Template de memes - edite o texto como quiser
311,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.21,SIM,Template de memes - edite o texto como quiser
312,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.23,SIM,Template de memes - edite o texto como quiser
313,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,0.39,SIM,Template de memes - edite o texto como quiser
314,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.06,SIM,Template de memes - edite o texto como quiser
315,Grinch 1 x 0 Espírito Natalino 💔,memes,0.36,SIM,Template de memes - edite o texto como quiser
316,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,0.09,SIM,Template de memes - edite o texto como quiser
317,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.23,SIM,Template de memes - edite o texto como quiser
318,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.27,SIM,Template de memes - edite o texto como quiser
319,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,0.42,SIM,Template de memes - edite o texto como quiser
320,POV: você em Ribeirania tentando achar água 💧💧💧,memes,0.2,SIM,Template de memes - edite o texto como quiser
321,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,-0.12,SIM,Template de memes - edite o texto como quiser
322,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.24,SIM,Template de memes - edite o texto como quiser
323,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.46,SIM,Template de memes - edite o texto como quiser
324,RiberCoin subindo e meu coração também ❤️📈,memes,0.03,SIM,Template de memes - edite o texto como quiser
325,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,-0.12,SIM,Template de memes - edite o texto como quiser
326,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.42,SIM,Template de memes - edite o texto como quiser
327,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.12,SIM,Template de memes - edite o texto como quiser
328,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,-0.1,SIM,Template de memes - edite o texto como quiser
329,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.38,SIM,Template de memes - edite o texto como quiser
330,Grinch 1 x 0 Espírito Natalino 💔,memes,0.46,SIM,Template de memes - edite o texto como quiser
331,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,0.59,SIM,Template de memes - edite o texto como quiser
332,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.39,SIM,Template de memes - edite o texto como quiser
333,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.17,SIM,Template de memes - edite o texto como quiser
334,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,0.03,SIM,Template de memes - edite o texto como quiser
335,POV: você em Ribeirania tentando achar água 💧💧💧,memes,0.49,SIM,Template de memes - edite o texto como quiser
336,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,0.4,SIM,Template de memes - edite o texto como quiser
337,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.45,SIM,Template de memes - edite o texto como quiser
338,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.07,SIM,Template de memes - edite o texto como quiser
339,RiberCoin subindo e meu coração também ❤️📈,memes,0.38,SIM,Template de memes - edite o texto como quiser
340,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.14,SIM,Template de memes - edite o texto como quiser
341,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.05,SIM,Template de memes - edite o texto como quiser
342,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.34,SIM,Template de memes - edite o texto como quiser
343,"Vida de investidor em RBC: pump, crash, pump, crash... emoção todo dia 🎢",memes,0.24,SIM,Template de memes - edite o texto como quiser
344,Natal em Ribeirania e eu ainda esperando o bônus cair 🎁,memes,0.02,SIM,Template de memes - edite o texto como quiser
345,Grinch 1 x 0 Espírito Natalino 💔,memes,0.58,SIM,Template de memes - edite o texto como quiser
346,Grinch invadiu Ribeirânia e levou meu 13º junto 💀,memes,-0.01,SIM,Template de memes - edite o texto como quiser
347,Quando o pump da RiberCoin é real e você não comprou 😭,memes,0.34,SIM,Template de memes - edite o texto como quiser
348,BanBan Açaí salvando minha carteira depois do crash 😂,memes,0.25,SIM,Template de memes - edite o texto como quiser
349,Eu tentando entender o mercado cripto depois da crise hídrica 🤡,memes,-0.17,SIM,Template de memes - edite o texto como quiser
350,POV: você em Ribeirania tentando achar água 💧💧💧,memes,-0.15,SIM,Template de memes - edite o texto como quiser
351,Ninguém: absolutamente ninguém: Grinch invadindo o Natal 🎄💚,memes,0.16,SIM,Template de memes - edite o texto como quiser
352,Quando o RiberTech Hub abriu e eu ainda não tenho startup 😭,memes,0.22,SIM,Template de memes - edite o texto como quiser
353,"Acordei achando que ia ser um dia normal, mas o Grinch chegou 🫠",memes,0.43,SIM,Template de memes - edite o texto como quiser
354,RiberCoin subindo e meu coração também ❤️📈,memes,0.45,SIM,Template de memes - edite o texto como quiser
355,Segunda-feira em Ribeirania: café e caos ☕🔥,memes,0.21,SIM,Template de memes - edite o texto como quiser
356,Cada dia mais convencido que o tempo aqui passa em 2x speed ⏩,memes,0.02,SIM,Template de memes - edite o texto como quiser
357,"Depois do festival de música, minha energia social acabou 🎶😵",memes,0.45,SIM,Template de memes - edite o texto como quiser
